" Great movie, a bit tense
",,"As Hollywood made a habit of, we were presented with two magician movies in the same year. I really enjoyed The Illusionist, which was a very well done movie and in which the level of tension was high, but not enough to distraught my wife. But The Prestige goes over the edge. It presents the bitter rivalry between two magicians (and I mean BITTER). They hurt and humiliate each other and finally resort to murder. The wife couldn't handle it all, she said she can't bear to watch so much evil and childishness. Of course, she would have gobbled everything if it involved two women fighting for a man or any such nonsense :)It is a movie about obsession. And sacrifice. Boys and their toys, gone really bad. The atmosphere is made even more weird by David Bowie, coming to enact Tesla, the scientist who is now regarded as a modern day wizard, and by Michael Caine, who plays the ""Engineur"" in other words, the tech guy.Great movie, you should really try to watch it. Christian Bale gives a fantastic performance. Hugh Jackman was not so bad either."
" Expected to see a magic movie and I was blown away...
",,"I went into this movie and for the first quarter of the movie, it was near my expectation, then the story and where the characters go with their intentions and plans just totally blew me away. Great effects, great acting and a wonderful story that is about magic but also about the magic of science in the early years of the industrial revolution.I don't want to provide any spoilers so I will say, this movie may come off as weird to some and genius to others, but all in all it was well told, well executed and the production is very good. Some of the ideas, notions and magic of science in this film. Top notch acting, great mixture of characters. You will like this movie if you liked movies similar to Requiem for a Dream, The Illusionist, Donnie Darko, The Fountain, and film in the like."
" Nolan's real follow-up to Memento
",,"After his brilliant breakout film Memento, director Chris Nolan went on to create the forgettable Insomnia and the overrated Batman Begins. The third outing to come (The Prestige), however, is his real follow-up to Memento, in my own honest little opinion, both in quality as well as in depth.This moody and complex film is a real treat for cinephiles wherever they are. Describing a fatal rivalry between Robert Angier (Hugh Jackman) and Alfred Borden (Christian Bale), two competing magicians in 19th century London, it capitalizes largely on the length some people will go just to get even with their professional opponents. While the magic displayed on screen is what catches your eye at first, it is the swirl of emotions our two lead characters go through that makes this a true delight. Spanning over numerous years, we see Angier and Borden going from great career and personal heights to the lowest bottoms in their pursuit of the one true magic trick that'll make people remember them for years to come.To top this all up, the movie itself acts as the ultimate magic trick, with its various acts working as the required steps that allow us to fully enjoy and realize the final twist for all its brilliance and originality."
" A pretty good film
",spoiler,"I liked this movie all right. It was visually beautiful, well-directed and cleverly laid out. I felt like the director led me through the plot twists wonderfully; with just enough mis-direction and showmanship that I was slowly starting to catch on, but not confused at the final reveal. It was a great surprise and really left you thinking.My only complaint is that I didn't feel emotionally invested in any of the characters. Robert is angry at his wife's death but she is gone so early in the movie that you don't really feel the pain of his loss or understand his obsession. Borden's main motivator is the love for his daughter but you don't really get that either. He's presented as an emotionally unavailable man who is more in love with what he does, rather than the family he has. Olivia comes and goes without truly capturing the affections of either man, or the audience. Her role in the affair is the same as her role in the movie; a pretty girl who is there to mislead you. At the end when you figure out what is going on, it makes a little more sense but it's not soon enough to make you feel committed to the movie, or its characters."
" A real magician tries to invent something new...
",,"...and that is exactly what what Christopher Nolan has done with this wonderful piece of conjured magic. In 2000 he amazed the viewing audience with his wonderful Momento and...trust me...this is equally as good if not better! Christian Bale shows us once more that his Reign of Fire days are well and truly behind him as he puts in a dazzling performance as the moody and slightly arrogant Alfred Borden, who triggers a series of hate fuelled events when his hunger to make tricks seem more dangerous causes the death of his colleague's wife. His former colleague, Robert Angier (Hugh Jackman), then sets out to destroy not only Borden's career but his whole life along with it. The pair are quickly caught up in a 'punch-for-punch' type battle which, it soon becomes very clear, will not have a happy ending. Also, credit to Michael Caine for his calming performance of Cutter who seeks to help Angier succeed but yet at the same time shows, by contrast to himself, just how enraged both characters of Borden and Angier are becoming in the battle.What Nolan has done is not only created a visually beautiful movie with his Victorian era setting but also shown us what lengths man can be driven to through competition in a way which can be related even to the present day. However, the end of the movie will not please everyone as it takes a huge jump in the science fiction direction. I however loved where he went, and I think that anyone who has even the slightest glimmer of imagination will too.A lot of people have compared this to another movie of 2007, The Illusionist. Don't! This is David Copperfield, whereas The Illusionist is Paul Daniels. A must see of 2007!"
" Magic meets OldBoy!! A mystery wrapped up in an enigma, in the pocket of Edward Nigma.
",spoiler,"If you are looking for a ""magic"" laden adventure this is not the place to search (and neither is the Illusionist). Magic does not exist in either. Both are narratives routed in reality. That is the sleight of hand that is being pushed by both.According to Alfred (Batman's butler), there are 3 parts to a magic trick : 1) The Pledge : This is the part the magician shows you something ordinary and may even let you examine it.2) The Turn : This is the part the magician takes something ordinary and does something unexpected with it. This is the disappearing part.3) The Presige : This is the punchline and the ""ta-da"" of every trick. It is easy enough to disappear. This is the reappearing.Director Christopher Nolan is still doing a time narrative, albeit not as complicated as his Memento or as dark as Batman Begins. Two magicians (Hugh Jackman as Robert Angier and Chrisitan Bale as Alfred Borden) begin their serpentine, first as colleagues and friends and then as rivals and much, much more. It is an interesting choice of last names. A Nostradamus-like prediction, so accidentally accurate to their character states. Nolan throws us clues through out the movie (much like Memento). We are forced to wait till the end and then we can follow the bread crumbs wherever they lead in the movie. Second viewings turn into a ""where's Waldo"" type of clue searching game. It is very much in the same light as a magic trick. If you found out how most work, you would realize it is rather obvious once you know. The peak of their relationship came during their act, in which tragedy ensued (the accidental death of the girl from Coyote Ugly, also known as Angier's wife). It then dwindles down to a magician's grude and a""what-you-can-do-I-can-do-better"" scenario. The director has a knack for generating an interesting weave of images and complex narratives. Much like its shadow (The Illusionist), both were marketed as something else. This one has a better cast with a better chemistry, especially between the two main characters. It also had a much better supporting cast in David Bowie, Scarlett Johansson and Michael Caine. The story did not drag at all and felt much shorter than 130 minutes.Magic is much like religion. We want to believe and such the Prestige will suck you in, till the end. It also helps that it has a style and a narrative. Technology is the new magic. It is the new fire for a new millennium for a new Prometheus to threaten the gods with. We can become gods, but like everything there is a price. If you are willing to pay your own way through this world and not just spectate or ride on someone else's bus, then you should watch this movie. Also if you haven't done so, see Street Trash. You can do it either before or after the Prestige. It works on multiple levels and viewings. Shocker might work as well. YEAH!!!!"
" The Prestige- A Truly Outstanding Movie
",,"Christopher Nolan strikes back!!!! He is one stylish Hollywood director who knows how to make you believe the unbelievable. What makes this movie so incredible is that while it is indeed a movie about magicians it is also a complex character study about how self-destructive an obsession can be. Integrating this plot with a love story and a sci-fi twist truly makes this a masterpiece. The Prestige comes with a unique plot with a fabulous drama and an amazing star cast - mainly two powerful, riveting stars in Christian Bale and Hugh Jackman any of whom could believably garner an Oscar nomination. Pitting these two seasoned performers against each other was a stroke of a casting genius- it feels like a perfect fit for director Nolan's sensibilities. The director has very well recreated a period of show business history- an era during which competition between magicians was serious and intense. The script written by director Christopher Nolan based on a novel by Christopher Priest is itself a juggling act, bouncing back and forth in time, teasing us with a whole extra layer of suspense. It keeps you interested and keeps you guessing right to the shocking but most appropriate end. A real entertainer and a truly outstanding movie, The Prestige is well worth seeing on a big screen for its grand scope and vision."
" The point isn't always to fool the viewer!
",spoiler,"It seems to me that too many commenters are invested in being tricked by the film successfully or otherwise: either they are completely baffled by the ending and delighted for being duped; or disappointed because the film was ""confusing"" and they didn't get it; or think they are really clever because they figured it all out in the first 15 minutes or whatever--and while miffed because they actually put together the narrative in their head, and have to sit through another 1.5 hours of story that is not a ""mystery"" and which doesn't ""trick"" them, console themselves by beleiving they are ever so much cleverer than the stupid Nolan brothers. Or whatever.The key thing to me is NOT whether I was tricked successfully or not (I figured the twin thing out pretty quickly, was not entirely prepared for the sci-fi angle, but wasn't devastated by the premise...kinda liked it actually). Viewer trickery is a cheap....trick. Like a bad magic show. You know it, you can sort of figure it out, but who cares. really?Rather the issue is within the narrative itself: The story of these men and their behavior. WHY is Angier so blind to the truth of his rivals trick? It makes him so crazy, he cannot see the obvious...so crazy he succeeds in finding the means to make the ""trick"" actually real--a man is actually physically transported, and no trick is involved. He makes the magic ""real"" What one should be considering is the mentality of this character...one whose obsession results in this horrifying technology...and yet who is so small minded as to use it only for this silly trick he ""can't figure out"".Remember he cannot figure out the Chinese magician's trick because he cannot imagine sacrificing himself. He is ultimately a tragic, ludicrous person who cannot see beyond his own narcissistic obsessions. The aristocrat is desperate to prove that he is superior to the working class magician and spends his life and his fortune doing so. he only ""wins"" when he leaves the realm of stage magic and illusion and uses science he bought and paid for.It is really a movie about his character, perhaps. ALso, his willingness to suicide every night--to watch himself die--expresses his character's fixation on finding a way to ""get his hands dirty"" like a ""real"" more successful magician.* * * Beside the point point: Scarlett appeared to be put there by some market study that believes a love story needs to be shoehorned in. Utter waste of time that could've been spent developing the magician characters."
" ""You have to bring it back.""
",,"Adapted by director Christopher Nolan and his brother Jonathan from the Christopher Priest novel, The Prestige has a number of secrets, cleverly wrought and carefully structured in an escalating series of dramatic revelations that may need multiple viewings to fully unravel. Tightly plotted and thematically well-crafted, the film offers converging lessons regarding seemingly harmless illusions that belie grim realities, charades that must be maintained off the stage as well as on, and the hazards of an all-important secret confederate, all coming together in climactic plot twists both haunting and unsettling.Both films also emulate the three-part structure of a magic trick, as outlined by Cutter in an opening voice-over. In old-school magic parlance, the three acts are called the Pledge, the Turn, and the Prestige. The Pledge offers the audience assurances that nothing funny is going on (please shuffle the cards yourself; nothing up my sleeve, etc.). The Turn is the moment when something extraordinary happens (and the handkerchief is gone!). The third act, the Prestige, seals the dealbrings the handkerchief back, say. ""It's not enough to make something disappear,"" Cutter explains. ""You have to bring it back."""
" Reminded me of the Usual Suspects
",spoiler,"Which is saying something because The Usual Suspects is in my top ten movies of all time. I felt the same way watching The Prestige as that film. It has a real mystery, who-dun-it, who is Keyser Soze feel to it. I would be surprised if other Suspects fans didn't love this movie as much as I did.The first wonderful thing about it is that you have two of the most talented and charismatic actors of their generation playing against each other. I really love this match up and they both brought it. It's probably Hugh Jackman's best role so far. Christian Bale has had a more impressive resume so of course he's great here. But I thought they really complemented each other.The story itself is great. It's about two magicians competing against one another with vendettas intact. Great stuff. An interesting thing for me was the parallel of dueling real life magicians Nicola Tesla and Thomas Edison. It was just a little touch but I thought that was pretty cool. Anyway, once the rivalry really gets going it wraps around itself so many times that it pulls you in tight. I do admit to having figured it out before the end, but instead of feeling cheated as events unfolded the way I hoped they would, I just got more jazzed. I actually had unconvinced myself of one of my guesses only to have it turn out to be true which is the same thing I did with the identity of Keyser Soze. That's probably why I'm so reminded of that movie.I think that The Prestige is better than most of the Oscar nominees for Best Picture this year. I think the costume design is the best I've seen lately. Christopher Nolan hasn't done anything wrong yet. And I do think this is his best film.I actually have forgotten what the rating is for this film but I would recommend for most people over 10, who enjoy magic and mystery and great film-making."
" Revenge To The End
",,"If one had to pare down THE PRESTIGE to two words, they would undoubtedly be ""dark"" and ""twisted."" Coming from director Christopher Nolan, who gave us the BATMAN BEGINS gem, this shouldn't surprise anyone. Nolan is also responsible for the successful somewhat underground-ish film, MEMENTO, another flick that fits perfectly within those two pared-down words.Similar in style to THE ILLUSIONIST, but with much more substance, The Prestige has a unique flow and some surprisingly good acting from previously unknown places.Like Memento, the story jumps around time-wise, going from present tense, to past, then even further past before heading back to present tense (excuse the use of literary style rather than film, as this seems to also apply here), director Nolan has given us a study in revenge based on the lives of two fictitious magicians in the late 1800s. They are Robert Angier (Hugh Jackman, THE FOUNTAIN), and Alfred Borden (Christian Bale, BATMAN BEGINS). Initially friends who's relationship is shattered by the death of Robert's wife after a terrible on-stage accident, the two become mortal enemies in a one-upmanship that leads to bad ends for both men.The two opponents are willing to do whatever it takes in order to be the best magicians in the world. This often entails ""getting one's hands dirty."" Severing body parts, breaking one another's bones, and using anything and anyone to further their goals is a necessary evil.Double, triple, and quadruple-crosses await the viewer in this stark but beautifully filmed movie. The sets are awe-inspiring (in their own dark way) and each shot given plenty of thought with regards to shadow and contrasts.The big winners for the film, though, are the script and a surprisingly excellent performance by David Bowie as the genius (and real life) inventor Nikola Tesla. Melding fiction with nonfiction was a nice touch and added to the overall concept of the film.Many may be able to figure out ""the big secret"" long before it's revealed (this reviewer was able to deduce it rather easily), but this won't take away from the enjoyment of the film going experience. The great acting, moody sets, and applaudable screenplay will keep most viewers enthralled regardless."
" Very good and highly recommended, but not in my top 10 for the year
",,"I've read some of the other reviews after seeing this, and I have the urge to say, ""Get real, this was darn good, but it wasn't THE QUEEN or THE DEPARTED. It's sure better than 75% of the movies out there though.It's about magic and it draws a person into this world of illusion. Unlike THE ILLUSIONIST, this goes into a world of professional rivalry which escalates until it becomes deadly. As such, it entertains massively and is a movie one will be glad to have seen.This shows that Christopher Bale and Hugh Jackman certainly are serious actors capable of being more than comic book characters, and Christopher Nolan is more than a director of comic book adaptations.This is indeed a movie to see, but don't stop here. See THE ILLUSIONIST for a different perspective on the world of illusion and those who live in it."
" This is what movie making is all about
",,"I have never, ever seen a movie this good in my entire life! The acting is fantastic, the story is 100% original, and the end blows you away! When I first saw the trailer for the movie I knew instantly it was going to be a good one. How many movies are there of magicians and stuff like that? I really enjoyed this film. This is the best movie I have seen Christian Bale in, and he really did an amazing job! Scarlett Johannson and Hugh Jackman did a fabulous job also. The chemistry between the actors and characters was unbelievable! It kept the suspense going through the entire film making me think ""oh my god, what's going to happen? what is he going to do?"" and I love that in a movie! The ending, of course, was so cool! This is definitely ""movie making at its *very* best!"" If you haven't seen it yet, then watch it! You'll be astonished at how amazing this movie is! I don't understand why it didn't win every single Acadamy Award...Well, then again, critics don't know how to critique the right way so...oh well. Just watch the movie, OK? You'll love it! Guaranteed."
" The Prestige set out as a thriller, but ended as a fairytale
",,"The Prestige is about two rivaling magicians that started as colleagues, but an unfortunate even led them to be enemies obsessed with the others failure. Then they go through great lengths to sabotage and steal the other person's tricks, for revenge and for a magicians honor. The movie is entertaining, because the setting/scenario is quite original - except that there is also the Illusionist, but that movie has a different theme - and Christopher Nola directed it. It made the story telling very interesting. However as the twist and turns unfold, you start to expect a brilliant ending, I call that the 'Wow'-factor. You remember watching Memento and at the end you find out he already avenged his wife and you go Woooowwwww in your mind ;-) The 'wow'-factor in The Prestige is disappointingly low as they use unrealistic elements to do the ending that you're not prepared for in the beginning. The let you expect it's all science behind the illusions and tricks, but then half-way the movie they come with something new and scientifically speaking, utterly nonsense. So set yourself for one of the most entertaining movie right now, and you'll enjoy it even more if you don't take the movies realism serious. Great acting from Christian and Hugh that alone is worth the time."
" nice...
",,"..this movie rocks big time!! since i saw its trailer, i've been wanting to see it in the movie house..i quite expected a boring movie though (i mean, some movie stories are interesting but the scenes just drag throughout)..but The Prestige really surprised me! not one part was boring! it kept me (and my friends) thinking...really nice plot...i commend the writer and the director..this movie however is not a movie for everyone. but to those who want to watch a movie they can scratch their heads over (and rave over the plot), well, you better grab a DVD copy now! ""nice kaayo!""..it won't disappoint you...you should WATCH CLOSELY..."
" fairly predictable, but enjoyable
",spoiler,"For some reason, when watching a Hollywood movie about magicians, before you've seen a single frame, you expect Hollywood magic as well. Magicians, perhaps owing to the number of fantasy movies coming out in recent years, immediately make one think of wizards, not illusionists. At least that how it was for me, and that is how I watched this movie. When looking for the unexpected, which most people will do given the advertising for this movie, it is not hard to find at all, and while the exact details are only revealed later in the movie, the ending of the movie becomes clear at least an hour before it occurs, taking the edge off the 'suspense'. This is in part the fault of the decision to use flashbacks. Had the storytelling been more linear, the careful listener would not have heard details which reveal what is only shown later in the movie.So much for the plot. The acting is very enjoyable for this type of story. The chosen time period, while not shown in detail, adds charm to the story. Although I never do get that feeling of really looking at the past, the locations are wonderful, as are the costumes.I do think the film is concerned too much with the plot, and not enough with the characters, but given the plot, that is to be expected as well, perhaps. A little more depth wouldn't have hurt, though.An enjoyable movie, even if you can see the conclusion coming. I wouldn't have liked to have missed it."
" tricks
",,"bird in the cage..it wasn't sweet.. i have to confess that i have been purchasing duplicated DVD movies for weeks..i don't have so many discs that within an archive..i think this movie deserves a golden crown..i will have the DVD whatever it costs. hey men Scarlett is just a trick ,oke? and finally i want men to do something before watching the movie..read about Nikola Tesla..tips about fiction..Rivalry between two men takes you to the top of the obsession..in social life fighting for girls,for money are usual..but this is distinct..a huge blade which two men walking on two sharp edges..and i celebrate the director because he left the decision whether if Angier is right or not.."
" Brain storming till very last second
",,"As we used to wit Nolan's.. Very high and sophisticated peace of art.. Memento was not forgettable.. but this one is..miracle ! Best direction,screenplay,DOP,editing and acting for sure.. Hugh Jackman exceeded him self in The Fountain and Kate & Leopold Either Christian Bale get over restriction metal Forms in his previous Equilibrium & Batman Begins ""with Nolan too!!"" Great work men and women .. Scarlett : you have a great career to achieve David Bowie..fabulous manly new-look At the end I'd like to raise my virtual hat to the Lord of the actors : Michael CaineHasan Amin Egypt"
" Abacadabra - no bunny from the high hat
",,"At the end of the 19th century two helpers to an illusionist are good friends. One of them married to a third help. They pick up the tricks from their master and things go well. Until a sudden event changes things in a big way. The friendship turns sour and they go their own separate ways.The rest of the film is that tale - what happens after they split up. Played out in various time splits, going backward and forward through time at will. It isn't hard to follow, and the changing of time works as a positive - it keeps the story more interesting. It gives a good insight into why everyone is the way they are and why they do the things they do.The story is believable, even in the time it is set in, apart from one thing. And quite frankly it was that one thing that more or less turned me against the film, but not too bad. It was still very enjoyable. Some of the things it touches on are actual history and that is very funny to see.All in all. Rather enjoyable, a nice way to spend an evening. Nicely filmed, nicely played out, great musical score.7 out of 10 tricks played out."
" Whats the ending credits song called?
",,"I would like to know what the song is called when the credits role? The song at the very end is quite good i would like to know the title of the ending song. It is played right after Micheal Ciane says all of the acts and after you see the final image the credits begin to role and the song begins, i just want to know the title of that song its very catchy, it has a cool beat to it and the vocals are good too. the movie overall was amazing i never thought the twists would end there were so many times where i thought that it was the final conclusion but there was always something much more exciting that would be later revealed. I really started to follow Christian bale's character up until Huge jackmans new trick which i didn't see coming at all, the ending however was really good i really enjoyed this movie."
" Are You Watching Closely?
",,"The competition between Bale and Jackman is mesmerizing. They each have a separate way of drawing you in and making you sympathize with their own struggle. Jackman is a man completely obsessed with finding the secret to Bale's mysterious abilities. Bale, it seems, is only half a man at any given time, sometimes completely engulfed in his magic and illusions, other times he is a warm loving husband and father who just happens to be a magician. Every time Jackman and Bale are on the screen together you can feel yourself pulling to the edge of your seat waiting to see whats next in their quarrel for greatness. Deep and dark secrets lie in both men, but you cant help but wonder who has taken it too far. With more than a few unexpected plot twists, and laden with hidden clues throughout the movie as to the truth behind both men, The Prestige is a movie you need to watch at least twice. While you watch it ask yourself, as Bale says many times throughout the film, are you watching closely?"
" Riveting
",,"I actually saw Prestige by accident; although I had heard good reviews there were other films that I preferred to see. As it happens the night I was at the cinema the film I had wanted to see was sold out and I decided to see Prestige instead. I can only say it was a superb film (even better then the film I had originally wanted to see).I thought both Hugh Jackman and Christian Bale portrayed their characters in a really realistic way, and it was difficult to decide which one you would support, as like real life, the moment you thought one was better then the other, they went and did something that totally spoilt your choice and you were back to square one.It was a slower moving film, but it was handled brilliantly, and the twists were simple but effective.Quite simply it was the best film I had seen of 2006."
" True Cinema Magic
",spoiler,"Like great stage magic, THE PRESTIGE is a work of craft not commerce, and as such it is a daring and delicate piece of art. The Nolan brothers have adapted Christopher Priest's dense novel into a bold, powerful film which, like even the simplest of magic tricks, could fail miserably were one false move made in its execution. Yet as the director of a complex psychological tapestry such as MEMENTO or the character-driven revival of a pop culture knight in BATMAN BEGINS, Christopher Nolan electrifies THE PRESTIGE with the dark mysteries of the human soul which propel these two magicians into chaotic conflict, never once bungling his three-act wonder.As for the screenplay, once again the Nolan brothers base their films on a sturdy foundation of a script, which exploits the subject's inherent bias toward illusion without ever devolving into a gimmick-cluttered plot. Though there are plenty of suspenseful twists and turns as these characters pursue ever-darker paths of professional achievement and personal destruction. The script invites its audience to look behind the curtains of stage magic without ever fully surrendering the artistry behind it. THE PRESTIGE is the difference between knowing the trick and knowing how to perform it, perfectly demonstrating our fascination with revealing a mystery and still being captured by it. As layer upon layer of illusion, lies and half-truths are peeled back, our journey to the heart of this intense rivalry of magicians becomes more obscured by how these men manipulate reality to confound our suspicions and expectations. The end result is sheer, enthralling entertainment.THE PRESTIGE is the third stage of a magic trick, ""the part with the twists and turns, where lives hang in the balance, and you see something shocking you've never seen before."" And so THE PRESTIGE delivers on that promise, as Christopher Nolan adds another masterwork to his rich history of film successes that promise only to grow better and more consistently enjoyable with each project. His latest work, is no parlor trick at all  THE PRESTIGE is true cinema magic."
" A Masterpiece of Originality
",,"It is not often that we are given the privilege to see a truly original story, not a remake with different faces and effects but instead a unique tale. It is a regular complaint by movie enthusiasts that the business is dominated by copied or reworked story lines. This film has consistently pushed the boundaries just as the Matrix did when it was first released. Not many movies can boast such a debate over the tiny details or the implications of the actions of each character. When the machine is first seen in its detail, the ruthlessness of Angier is truly discovered. While movies such as the Sixth Day attempt to debate the ethics of such a device, The Prestige simply uses it to highlight the greed and burning ambition of a man. This movie is very complex in its themes and plot and it is encouraging to see a film that forces the viewer to think and review the storyline again and again to try and determine the truth. Is it not also ironic that while we the viewers are attempting to seek the truth, so the characters are seeking to disillusion us, just like a magic act. We are forced, in a sense, into volunteering for the magician which shows us in the end how incredibly well thought out this storyline really is. Cutter seems to sum it all up for us - 'Now you're looking for the secret... but you won't find it because you're not really looking. You don't really want to know the secret... You want to be fooled.'"
" The best movie of 2006
",,"I really liked this movie, specially the metaphors and plays about the different identities of the characters and the astonishing tricks. I was so amazed that i decided to spend all my life trying to obtain the ""Transported Man"" trick. I've given a first try, check it out!Copy and paste: http://one.revver.com/watch/157915Just to be honest, i've to say that many of the techniques and the ideas shown in this movie had been already used by the director Christopher Nolan in ""Memento"", which is with no doubt (imho, obviously) his real masterpiece: flashbacks, enigmas, ambiguity of the characters, etc. Perhaps ""Memento"" is a little excessive; in order to fully understand the movie you must watch it almost twice (with high level of attention). ""The Prestige"" is a more commercial version of Memento, but it includes all the features and the ideas that made fantastic Memento."
" A dark tale about the obsession of being a true magician and the sacrifices necessary
",spoiler,"As has already been mentioned enough, the cast and acting are first rate, so I'll shift my focus on the meta level of this terrific plot. But forgive me as I have to mention that seeing David Bowie as Tesla was just brilliant! Well I saw the movie the second time tonight and it just hit me, how perfect all the edges and twists come out in the end and perfectly make sense. It is simply brilliant, how the two opponents are not just simply opponents, but as the story unfolds not only do they become the total oppositions of each other, but also turn out to be the almost complete antipode to the characters they started of with, themselves. One had everything and was already complete, but has indefinitely lost it. So now he has to become more to do the trick and be able to live on. The other is the cause for his loss over and over again and also seems to be getting what he has lost. But has to suffer from having to live as an entity of two men, all the time, only to finally become one in the end. After he himself has almost lost everything. The showing and telling of the simple bird-trick at the beginning and ending of the movie exemplifies this. And we see and hear it in a completely different way then, than we did in the beginning. Because now we simply know. One has to make huge sacrifices, the sacrifice of life, either way! If the world sees/knows or not. It shows on many levels, how obsessions can make us lose everything we have and ever wanted, even if or especially if we can have it all and take it for granted. Over revenge, rivalry and simply over being the greatest magician, ... In the end what does it offer us, staying true to ourselves, our love for our family and friends and as in every relation, the herein literally vital need to communicate everything."
" this stylish thriller perfectly works on many levels
",,"The Prestige is a stylish thriller, story about obsession, magic trick and metaphor of a film art at the same time. Thanks to director Christopher Nolan (Memento, Batman Begins) the movie perfectly works on every level. On the most obvious level - it is a superbly shot thriller keeping in a heart-pounding suspense with numerous twists and turns. As regards psychology, we have a dangerous obsession with searching for something new and an intense rivalry between two different personalities, which is reliable owing to excellent performances by two leads - Christian Bale and Hugh Jackman. Their characters are not only obsessed with personal ambitions, but they also resign from family life by hurting people they love. In the allegorical sense, the flick is an overt metaphor of the magic trick in which creators show more things than actually communicate and viewers' aim is to decipher a riddle. Besides, they often reveal secrets concerning the enchantment. Finally, Nolan focuses on a labourious creation process. Filmmakers, just like illusionists in this movie, do everything within their power in order to amuse viewers and the effect is sometimes incommensurate to their hard work and devoted time. To conclude, The Prestige is a first-rate cinematic experience which both criticizes and glorifies film-making."
" Twists and turns don't always work, but still a fascinating study of obsession
",spoiler,"On surface level, the film is a gorgeous treat. It is beautifully designed and crafted, with lush and never too eye-popping cinematography while still remaining quietly beautiful. All the set and costume design perfectly emulates the Victorian time period without ever seeming like it's trying to hard. On the contrary  as a historic presentation, it is a very fascinating portrayal of a form of entertainment that reached indescribable peaks of popularity during this particular time period. From a technical standpoint, the film is a sleek and stylish success.It also uses an interesting storytelling technique of a mixed-up chronology in order to further add to the initial confusion, although everything comes together in the end. It's not quite on par with the mixed chronology of 21 Grams, but it's an interesting sort of ""return to form"" for director Christopher Nolan after Memento.The acting is also fantastic from everyone involved, although nobody stands out in particular. Bale and Jackman lead the pack and both provide excellent turns, while the supporting players Caine, Johansson, Bowie and even Andy Serkis' small but memorably supporting role all provide satisfying performances with much expertise.But it is when we get to the story itself that the film somewhat trips over itself. Fact of the matter is, the twist (or rather, twists) at the end of the film were, at least as I found, painfully predictable. Let's not mention the Angier twist which became apparent the moment the surprise success of Tesla's machine is revealed: But even the Borden twist, which was slightly more surprising if you ask me, was easily foreseen  the way Nolan presented the character of Borden's mentor/secret keeper came across as extremely suspicious from frame one, and it soon became apparent that the solution to Borden's trick lay within this character. On the other hand, one element of the story that could have gone wrong but instead throws the movie in its most interesting direction is the somewhat science fiction/fantasy element of Tesla's machine  more on this later. I found the end in which everything is revealed to be more under whelming than what Nolan may have been aiming for, but luckily, Nolan doesn't fail to deliver.Had the film been left in the hands of another filmmaker, the twists at the end may have been portrayed as the point of the film. And the repetition of Cutter's opening lines may throw the audience off guard and in the direction of the twist being of the most importance. But it is not so. The true meaning of the film lies in the line ""No one cares about the man in the box."" Allow me to explain.While slightly failing in the storytelling department, as a tale of morality and the human spirit, the film is incredibly successful and amazingly poignant. It seems that Nolan's auteur as a director is beginning to take form, as very specific themes can be found in all of his features. First and foremost, all of his features deal with the human mind one way or another. Memento and Insomnia both portray a mental condition. Batman Begins certainly portrays how Bruce Wayne was scarred for life by a traumatic event (the death of his parents) that drives all of his actions in the film. And now The Prestige also portrays a similar scarring, of how a traumatic event can lead to dangerous obsession. Which brings me to a further and more specific theme Nolan has in all of his features: Obsession. In Memento, Leonard is so obsessed with finding his wife's killer, he simply refuses to accept that he has already been found, since obsession is all that drives him through life. In Insomnia, Dormer's character forms a very unhealthy obsession with the murder involving Walter. In Batman Begins, Bruce Wayne's obsession with revenge against his parents' death drives him to extreme measures. And now in The Prestige, we find Angier, who is clearly obsessed with proving his worth against Borden, throwing all moral boundaries out in order to achieve his goal. Imagine the moral implementations of killing yourself again and again and again but always coming back. It's mind-blowing just to think of how obsessed you must be to do such a thing to yourself.Ultimately, while the twists of the film don't necessarily work, it is a lavish and beautifully produced product while managing to both entertain and portray a haunting depiction of human morality, obsession and the human mind's shocking ways of dealing with such things. In this sense, the film is an utter success, and a harrowingly difficult one to process at that."
" Best sci-fi/thriller ever!!!!!
",spoiler,"This movie is one of the greatest movies I've ever seen... The actors - mostly Bale, Jackman and Cane - are great. The storyline is well designed. Brilliant movie!!!Of course I have some questions... (SPOILER!!!!!!!!!!)Does Borden (played by Christian Bale) really have a twin brother, or it was also a clone?? It makes no sense to make ""TESLA"" the keyword for his diary, unless he had some connection to Tesla. And if he had, it's possible that he also tried the teleportation machine... and cloned himself. The only difference between Borden and Angier (played by Hugh Jackman) is that Angier really wants to be teleported, while using a double is enough for Borden. So after Angier teleports himself, he always has to kill his clone...Tough movie... I have to see it again and again... :-)"
" Really now, DO watch closely!
",,"All I really want to say is that Christopher Nolan is The King of the little details in modern cinema. And the mixture of talent and perfectionism in this film/guy is close to frightening. So watch very very close (to be read as: ""Watch the movie AT LEAST one more time"") and you will be deeply and utterly rewarded. Another thing is the brilliant cast. Kudos to everyone involved but the three big names are these of Caine, Bale and Jackman (in that order). Phenomenaly presented witty screenplay, with unexpected twists and some really fresh humour. But make no mistake, this is not a comedy, the jokes will only make you feel a little bit more cosy. What you will also experience is a masterly Nolan-blend between reality and mysticism.Thousand thumbs up for a genius at play! 10/10"
